Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Source Fund Code,Source Fund Name,Account Code,Account Name,2020-21 Adopted Budget,2021-22 Proposed Budget,2021-22 Adopted
82,Bureau of Sanitation,82LVL5,Bureau of Sanitation,8250,General Administration and Support,100,760,Sewer Operations & Maintenance Fund (Sch. 14),RESSG,Civilian Resolution Authority Positions,5.82,1.88,1.88
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,100,General Fund,POSAN,As Needed Positions,1,1,1
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,9,8,8
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,206,Special Gas Tax Improvement Fund (Sch. 5),RESSG,Civilian Resolution Authority Positions,3,2,2
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSSG,Civilian Regular Authority Positions,65,64,64
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),RESSG,Civilian Resolution Authority Positions,60,53,53
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,43U,Street Banners Revenue Trust Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,1,1,1
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,5,4,4
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,3,3,3
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,27,25,25
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,11,5,5
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,59V,Road Maintenance and Rehabilitation Program Special (Sch. 5),RESSG,Civilian Resolution Authority Positions,4,,
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8401,Design and Construction,100,761,Sewer Capital Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,2,2,2
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8402,"System Operation, Maintenance, and Repair",100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,16
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8402,"System Operation, Maintenance, and Repair",100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,4,4,4
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8402,"System Operation, Maintenance, and Repair",100,206,Special Gas Tax Improvement Fund (Sch. 5),RESSG,Civilian Resolution Authority Positions,8,8,8
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8402,"System Operation, Maintenance, and Repair",100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSAN,As Needed Positions,6,6,6
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8402,"System Operation, Maintenance, and Repair",100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSHH,Hiring Hall Positions,5,5,5
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8402,"System Operation, Maintenance, and Repair",100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSSG,Civilian Regular Authority Positions,89,88,88
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8402,"System Operation, Maintenance, and Repair",100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),RESSG,Civilian Resolution Authority Positions,4,4,4
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8403,Street Lighting Assessment,100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSSG,Civilian Regular Authority Positions,10,8,8
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8450,General Administration and Support,100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSAN,As Needed Positions,2,2,2
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8450,General Administration and Support,100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),POSSG,Civilian Regular Authority Positions,27,27,27
84,Bureau of Street Lighting,84LVL5,Bureau of Street Lighting,8450,General Administration and Support,100,347,Street Lighting Maintenance Assessment Fund (Sch. 19),RESSG,Civilian Resolution Authority Positions,2,2,3
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,100,General Fund,POSSG,Civilian Regular Authority Positions,57,49,49
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,5,16,17
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,1,1,1
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,579,Sidewalk and Park Vending Trust Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,20,7,7
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8603,Street Sweeping,100,100,General Fund,POSSG,Civilian Regular Authority Positions,21.15,18.32,17.85
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8603,Street Sweeping,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,50.38,40.5,40.28
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8603,Street Sweeping,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,0.12,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8603,Street Sweeping,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,37.35,34.18,32.87
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8603,Street Sweeping,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,1,1,1
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,100,General Fund,POSSG,Civilian Regular Authority Positions,17.4,16.4,16.4
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,83,84,128
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,84.6,78.6,78.6
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,24,23,23
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,57F,Sidewalk Repair Fund (Sch. 51),POSSG,Civilian Regular Authority Positions,22,17,17
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,4,4,4
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,100,General Fund,POSSG,Civilian Regular Authority Positions,49.78,46.79,46.79
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,1
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,119.4,99.4,96.4
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,2.04,2.04,2.04
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,2.53,2.52,2.52
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,0.25,0.25,0.25
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,11,9,9
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,16,16,16
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,100,General Fund,POSHH,Hiring Hall Positions,1,1,1
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,100,General Fund,POSSG,Civilian Regular Authority Positions,126.91,107.01,104.21
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,13
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,125.74,108.54,106.54
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,206,Special Gas Tax Improvement Fund (Sch. 5),RESSG,Civilian Resolution Authority Positions,1,,
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,3.96,3.96,3.96
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,41A,Street Damage Restoration Fee Fund (Sch. 47),RESSG,Civilian Resolution Authority Positions,14,14,14
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,2.19,2.19,2.19
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,93.2,80.3,79.1
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,54,51,51
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,100,General Fund,POSHH,Hiring Hall Positions,4,4,4
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,100,General Fund,POSSG,Civilian Regular Authority Positions,0.9,0.9,0.9
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,54,54,105
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,1.36,1.36,1.36
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,11.35,10.35,9.35
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,0.09,0.09,0.09
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,25.3,22.3,21.3
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,75,70,70
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,57F,Sidewalk Repair Fund (Sch. 51),POSSG,Civilian Regular Authority Positions,47,43,43
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,9,9,9
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,100,General Fund,POSSG,Civilian Regular Authority Positions,3.92,4.79,4.79
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,5,7,26
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,15.18,16.92,16.92
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,206,Special Gas Tax Improvement Fund (Sch. 5),RESSG,Civilian Resolution Authority Positions,,1,1
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,1.92,1.8,1.8
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,41A,Street Damage Restoration Fee Fund (Sch. 47),RESSG,Civilian Resolution Authority Positions,,4,4
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,1.98,1.89,1.89
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,,0.6,0.6
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,16,,
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,36,53,53
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,100,General Fund,POSAN,As Needed Positions,41,41,41
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,67.41,64.41,64.41
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,1,1,2
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,8.16,8.16,8.16
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,0.36,0.36,0.36
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,41A,Street Damage Restoration Fee Fund (Sch. 47),RESSG,Civilian Resolution Authority Positions,4,4,4
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,511,Stormwater Pollution Abatement Fund (Sch. 7),POSSG,Civilian Regular Authority Positions,0.27,0.27,0.27
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,1.8,1.8,1.8
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,57F,Sidewalk Repair Fund (Sch. 51),POSSG,Civilian Regular Authority Positions,2,2,2
87,Zoo,87LVL5,Zoo,8701,Animal General Care,100,100,General Fund,POSAN,As Needed Positions,26,26,26
87,Zoo,87LVL5,Zoo,8701,Animal General Care,100,100,General Fund,POSCOMM,Commissioner Positions,5,5,5
87,Zoo,87LVL5,Zoo,8701,Animal General Care,100,100,General Fund,POSHH,Hiring Hall Positions,8,8,8
87,Zoo,87LVL5,Zoo,8701,Animal General Care,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,109,102,102
87,Zoo,87LVL5,Zoo,8701,Animal General Care,100,40E,Zoo Enterprise Trust Fund (Sch. 44),RESSG,Civilian Resolution Authority Positions,1,1,8
87,Zoo,87LVL5,Zoo,8702,Animal Health Care,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,18,18,18
87,Zoo,87LVL5,Zoo,8703,Guest Services,100,100,General Fund,POSAN,As Needed Positions,1,1,1
87,Zoo,87LVL5,Zoo,8703,Guest Services,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,14,14,14
87,Zoo,87LVL5,Zoo,8704,Grounds Maintenance,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,28,25,25
87,Zoo,87LVL5,Zoo,8704,Grounds Maintenance,100,40E,Zoo Enterprise Trust Fund (Sch. 44),RESSG,Civilian Resolution Authority Positions,,,3
87,Zoo,87LVL5,Zoo,8705,Custodial Services,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,16,15,15
87,Zoo,87LVL5,Zoo,8705,Custodial Services,100,40E,Zoo Enterprise Trust Fund (Sch. 44),RESSG,Civilian Resolution Authority Positions,,,1
87,Zoo,87LVL5,Zoo,8706,Public Relations and Marketing,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,5,4,4
87,Zoo,87LVL5,Zoo,8706,Public Relations and Marketing,100,40E,Zoo Enterprise Trust Fund (Sch. 44),RESSG,Civilian Resolution Authority Positions,,,1
87,Zoo,87LVL5,Zoo,8707,Learning and Engagement,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,15,14,14
87,Zoo,87LVL5,Zoo,8707,Learning and Engagement,100,40E,Zoo Enterprise Trust Fund (Sch. 44),RESSG,Civilian Resolution Authority Positions,,,1
87,Zoo,87LVL5,Zoo,8708,"Planning, Development and Construction",100,100,General Fund,POSAN,As Needed Positions,1,1,1
87,Zoo,87LVL5,Zoo,8708,"Planning, Development and Construction",100,100,General Fund,POSHH,Hiring Hall Positions,2,2,2
87,Zoo,87LVL5,Zoo,8708,"Planning, Development and Construction",100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,30,26,26
87,Zoo,87LVL5,Zoo,8708,"Planning, Development and Construction",100,40E,Zoo Enterprise Trust Fund (Sch. 44),RESSG,Civilian Resolution Authority Positions,,,4
87,Zoo,87LVL5,Zoo,8709,Conservation,100,40E,Zoo Enterprise Trust Fund (Sch. 44),RESSG,Civilian Resolution Authority Positions,1,1,1
87,Zoo,87LVL5,Zoo,8749,Technology Support,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,4,4,4
87,Zoo,87LVL5,Zoo,8750,General Administration and Support,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSAN,As Needed Positions,4,4,4
87,Zoo,87LVL5,Zoo,8750,General Administration and Support,100,40E,Zoo Enterprise Trust Fund (Sch. 44),POSSG,Civilian Regular Authority Positions,24,24,24
87,Zoo,87LVL5,Zoo,8750,General Administration and Support,100,40E,Zoo Enterprise Trust Fund (Sch. 44),RESSG,Civilian Resolution Authority Positions,2,1,2
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,100,General Fund,POSAN,As Needed Positions,6,6,6
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,100,General Fund,POSCOMM,Commissioner Positions,12,12,12
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,100,General Fund,POSSG,Civilian Regular Authority Positions,22.25,21.25,21.25
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,1
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,385,Proposition A Local Transit Assistance Fund (Sch. 26),POSSG,Civilian Regular Authority Positions,0.25,0.25,0.25
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,49C,Permit Parking Program Revenue Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,9,8,8
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),POSSG,Civilian Regular Authority Positions,3.5,3.5,3.5
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),RESSG,Civilian Resolution Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,59C,Measure M Local Return Fund (Sch. 52),POSSG,Civilian Regular Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,5,5,5
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,100,General Fund,POSSG,Civilian Regular Authority Positions,6,6,6
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,2,5
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,447,Coastal Transportation Corridor Trust Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,3.5,3.5,3.5
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,447,Coastal Transportation Corridor Trust Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,523,Ventura/Cahuenga Corridor Plan Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,2,1,1
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),POSSG,Civilian Regular Authority Positions,5,5,5
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,52F,Planning Long-Range Planning Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,3,3,3
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,9,8,8
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,573,Warner Center Transportation Trust Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,57P,DOT Expedited Fee Trust Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,3,3,3
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,1,,1
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,681,West LA Transportation Improvement & Mitigation (Sch. 29),POSSG,Civilian Regular Authority Positions,1.5,1.5,1.5
94,Transportation,94LVL5,Transportation,9403,Transportation Infrastructure and Project Delivery,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,4,4,4
94,Transportation,94LVL5,Transportation,9403,Transportation Infrastructure and Project Delivery,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,10,9,9
94,Transportation,94LVL5,Transportation,9403,Transportation Infrastructure and Project Delivery,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,23,22,24
94,Transportation,94LVL5,Transportation,9403,Transportation Infrastructure and Project Delivery,100,59C,Measure M Local Return Fund (Sch. 52),POSSG,Civilian Regular Authority Positions,6,6,6
94,Transportation,94LVL5,Transportation,9403,Transportation Infrastructure and Project Delivery,100,681,West LA Transportation Improvement & Mitigation (Sch. 29),POSSG,Civilian Regular Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9404,"Parking Facilities, Meters, and Operations",100,100,General Fund,POSSG,Civilian Regular Authority Positions,63.5,53.5,53.5
94,Transportation,94LVL5,Transportation,9404,"Parking Facilities, Meters, and Operations",100,100,General Fund,RESSG,Civilian Resolution Authority Positions,1,,1
94,Transportation,94LVL5,Transportation,9404,"Parking Facilities, Meters, and Operations",100,49C,Permit Parking Program Revenue Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,13.5,13.5,13.5
94,Transportation,94LVL5,Transportation,9404,"Parking Facilities, Meters, and Operations",100,528,Mobile Source Air Pollution Reduction Fund (Sch. 10),RESSG,Civilian Resolution Authority Positions,,1,1
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,100,General Fund,POSAN,As Needed Positions,1,1,1
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,100,General Fund,POSSG,Civilian Regular Authority Positions,746.5,742.5,742.5
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,22,22,22
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,49C,Permit Parking Program Revenue Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,9.5,9.5,9.5
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,7,7,7
94,Transportation,94LVL5,Transportation,9406,Parking Citation Processing Services,100,100,General Fund,POSSG,Civilian Regular Authority Positions,55,50,50
94,Transportation,94LVL5,Transportation,9406,Parking Citation Processing Services,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,2,2,2
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,100,General Fund,POSAN,As Needed Positions,1,1,1
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,100,General Fund,POSSG,Civilian Regular Authority Positions,30,26,26
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,6,6,15
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,206,Special Gas Tax Improvement Fund (Sch. 5),POSSG,Civilian Regular Authority Positions,27.5,26.5,26.5
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,41A,Street Damage Restoration Fee Fund (Sch. 47),RESSG,Civilian Resolution Authority Positions,8,6,6
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,49C,Permit Parking Program Revenue Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,6,6,6
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,1,1,1
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,51Q,Measure R Local Return Fund (Sch. 49),RESSG,Civilian Resolution Authority Positions,4,4,4
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),POSSG,Civilian Regular Authority Positions,69.5,64.5,64.5
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),RESSG,Civilian Resolution Authority Positions,14,13,13
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,59C,Measure M Local Return Fund (Sch. 52),RESSG,Civilian Resolution Authority Positions,19,12,12
