Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
12,City Attorney,12LVL5,City Attorney,1202,Civil Liability Management,100,General Fund,5125,CITY ATTY SUBROGATION REVENUE,0,1500000,0,,0
12,City Attorney,12LVL5,City Attorney,1202,Civil Liability Management,100,General Fund,5161,REIMBURSEMENT OF EXPENDITURES,0,20000,0,,0
12,City Attorney,12LVL5,City Attorney,1202,Civil Liability Management,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,50000,0,,0
12,City Attorney,12LVL5,City Attorney,1202,Civil Liability Management,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,38538,0,,0
12,City Attorney,12LVL5,City Attorney,1202,Civil Liability Management,100,General Fund,5339,TELECOM LIQ DAMAGES REL COST,0,,0,,0
12,City Attorney,12LVL5,City Attorney,1202,Civil Liability Management,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,121365,0,,0
12,City Attorney,12LVL5,City Attorney,1202,Civil Liability Management,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,346750,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,4651,MISCELLANEOUS SERVICE CHARGES,0,,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5167,UNCLAIMED ASSETS MONIES,0,,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5303,REIMB-SPRF SALARIES & OVERTIME LADOT,0,135401,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5305,REIMB OF OTHER GEN FUND COSTS-SPRF,0,57464,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5322,PROPOSITION K FUNDS,0,72232,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,466981,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5329,RENT CONTROL RELATED COST,0,80296,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5334,COMMUNITY DEV TR RELATED COST,0,96162,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5339,TELECOM LIQ DAMAGES REL COST,0,121980,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,111468,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5341,HOME INVEST PRTNRSHIP REL COST,0,38431,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,185262,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5351,CODE ENFORCEMENT REL COST,0,227771,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5359,BLDG & SAFETY ENT FND REL COST,0,185502,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,2155482,0,,0
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,100,General Fund,5372,WORKFORCE INNOV OPP ACT (WIOA) REL COST,0,120691,0,,0
12,City Attorney,12LVL5,City Attorney,1204,Proprietary and Outside Counsel,100,General Fund,4351,CA SERV RENDERED TO HSG AUTHO,0,,0,,0
12,City Attorney,12LVL5,City Attorney,1204,Proprietary and Outside Counsel,100,General Fund,4595,SERVICE TO AIRPORTS,0,8722977,0,,0
12,City Attorney,12LVL5,City Attorney,1204,Proprietary and Outside Counsel,100,General Fund,4596,SERVICE TO WATER & POWER,0,9526755,0,,0
12,City Attorney,12LVL5,City Attorney,1204,Proprietary and Outside Counsel,100,General Fund,4597,SERVICE TO HARBOR,0,4484622,0,,0
12,City Attorney,12LVL5,City Attorney,1204,Proprietary and Outside Counsel,100,General Fund,4599,SERVICE TO PENSIONS,0,788325,0,,0
12,City Attorney,12LVL5,City Attorney,1204,Proprietary and Outside Counsel,100,General Fund,4600,SERVICE TO LACERS,0,644347,0,,0
12,City Attorney,12LVL5,City Attorney,1204,Proprietary and Outside Counsel,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,2884,0,,0
12,City Attorney,12LVL5,City Attorney,1204,Proprietary and Outside Counsel,100,General Fund,5339,TELECOM LIQ DAMAGES REL COST,0,,0,,0
12,City Attorney,12LVL5,City Attorney,1250,General Administration and Support,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
12,City Attorney,12LVL5,City Attorney,1250,General Administration and Support,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,3703,0,,0
12,City Attorney,12LVL5,City Attorney,1250,General Administration and Support,100,General Fund,5339,TELECOM LIQ DAMAGES REL COST,0,,0,,0
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,3291,TOBACCO RETAILER PERMITS,0,,1578250,1660600,1660600
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,4595,SERVICE TO AIRPORTS,0,,7927225,8345058,8492058
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,4596,SERVICE TO WATER & POWER,0,,4668648,12903249,13050249
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,4597,SERVICE TO HARBOR,0,,5505468,5680125,5827125
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,4599,SERVICE TO PENSIONS,0,,732000,811710,885210
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,4600,SERVICE TO LACERS,0,,769500,753810,827310
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,4651,MISCELLANEOUS SERVICE CHARGES,0,,30000,50000,50000
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,4815,FINES AND PENALTIES-OTHERS,0,,0,1000,1000
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,4831,FORFEITURES & PENALTIES,0,,278000,25000,25000
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5121,DAMAGE CLAIMS & SETTLEMENTS,0,,196000,284000,284000
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5122,ATTORNEY FEES,0,,75000,250000,250000
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5125,CITY ATTY SUBROGATION REVENUE,0,,1230297,1350000,1350000
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5161,REIMBURSEMENT OF EXPENDITURES,0,,15000,20000,20000
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,10000,35000,35000
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,421241,348053,2022053
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5303,REIMB-SPRF SALARIES & OVERTIME LADOT,,,,138201,138201
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5305,REIMB OF OTHER GEN FUND COSTS-SPRF,,,,87260,87260
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5322,PROPOSITION K FUNDS,0,,72232,,0
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,512106,547623,547623
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5329,RENT CONTROL RELATED COST,0,,80296,99089,99089
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,308173,200000,200000
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5334,COMMUNITY DEV TR RELATED COST,0,,96162,118554,118554
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5339,TELECOM LIQ DAMAGES REL COST,0,,57550,,0
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,,105317,97367,97367
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5341,HOME INVEST PRTNRSHIP REL COST,0,,38431,47378,47378
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,,306627,333832,333832
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5351,CODE ENFORCEMENT REL COST,0,,5000,,405053
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5359,BLDG & SAFETY ENT FND REL COST,0,,185502,218088,218088
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,3652254,4982212,5302212
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5372,WORKFORCE INNOV OPP ACT (WIOA) REL COST,0,,23000,148793,148793
12,City Attorney,12LVL5,City Attorney,1299,City Attorney - Default Program,100,General Fund,5427,REIMB FROM GRANTS,0,,1200000,1200000,1200000
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1301,Regulations and Licensing,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,10410929,4715,,0
13,Cannabis Regulation,13LVL5,Cannabis Regulation,1399,Cannabis Regulation - Default Program,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,4348132,5507120,5507120
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,48810,0,,0
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,0,48810,0,,0
14,City Clerk,14LVL5,City Clerk,1401,Council and Public Services,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,77694,0,,0
14,City Clerk,14LVL5,City Clerk,1402,Administration of City Elections,100,General Fund,4322,COUNCIL DISTRICT MAPS,40,,0,,0
14,City Clerk,14LVL5,City Clerk,1402,Administration of City Elections,100,General Fund,4323,ELECTION FILING FEES,18900,5000,0,,0
14,City Clerk,14LVL5,City Clerk,1402,Administration of City Elections,100,General Fund,4341,ELECTION REIMBURSEMENTS,0,195000,0,,0
14,City Clerk,14LVL5,City Clerk,1402,Administration of City Elections,100,General Fund,4342,PHOTO COPIES,0,20,0,,0
14,City Clerk,14LVL5,City Clerk,1405,Records Management,100,General Fund,4342,PHOTO COPIES,2201,3000,0,,0
14,City Clerk,14LVL5,City Clerk,1405,Records Management,100,General Fund,5169,JURY DUTY REIMBURSEMENT,0,10,0,,0
14,City Clerk,14LVL5,City Clerk,1405,Records Management,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,500,0,,0
14,City Clerk,14LVL5,City Clerk,1407,Mayor and City Council Administrative Support,100,General Fund,4596,SERVICE TO WATER & POWER,100146,72725,0,,0
14,City Clerk,14LVL5,City Clerk,1449,Technology Support,100,General Fund,5339,TELECOM LIQ DAMAGES REL COST,0,268054,0,,0
14,City Clerk,14LVL5,City Clerk,1450,General Administration and Support,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,4322,COUNCIL DISTRICT MAPS,,,,20,20
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,4323,ELECTION FILING FEES,,,,18000,18000
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,4330,COUNCIL SUBSCRIBER SERVICE,20,,0,,
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,4332,BAD CHECK COLLECTION FEES,35,,0,,
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,4339,MISCELLANEOUS GOV'T SERVICES,116,,0,,
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,4341,ELECTION REIMBURSEMENTS,154190,,1663267,15000,15000
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,4342,PHOTO COPIES,0,,98,2020,2020
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,4596,SERVICE TO WATER & POWER,0,,85398,104004,104004
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,5169,JURY DUTY REIMBURSEMENT,0,,0,10,10
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,49872,500,500
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,5301,REIMB FROM OTHER FUNDS,,,,,561000
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,52596,,48810,53384,53384
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,5339,TELECOM LIQ DAMAGES REL COST,220253,,268054,,0
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,5345,SANIT EQUIP CHG ACQ FD REL COST,49493,,48810,53384,53384
14,City Clerk,14LVL5,City Clerk,1499,City Clerk - Default Program,100,General Fund,5361,RELATED COST REIMB-OTHERS,36842,,97185,106769,106769
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,General Fund,4325,CAMPAIGN FILING FINES,0,,0,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,General Fund,4331,LEGISLATIVE ADVOCATE FEE,0,400000,0,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,General Fund,4332,BAD CHECK COLLECTION FEES,0,,0,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,General Fund,4339,MISCELLANEOUS GOV'T SERVICES,0,,0,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,General Fund,4341,ELECTION REIMBURSEMENTS,0,362000,0,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,General Fund,4342,PHOTO COPIES,0,50,0,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,General Fund,4812,FINES FOR CITY LAW VIOLATIONS,0,300000,0,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,General Fund,4815,FINES AND PENALTIES-OTHERS,0,15000,0,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,5000,0,,0
17,Ethics Commission,17LVL5,City Ethics Commission,1799,Ethics - Default Program,100,General Fund,4331,LEGISLATIVE ADVOCATE FEE,0,,450000,500000,500000
17,Ethics Commission,17LVL5,City Ethics Commission,1799,Ethics - Default Program,100,General Fund,4341,ELECTION REIMBURSEMENTS,0,,348483,348483,348483
17,Ethics Commission,17LVL5,City Ethics Commission,1799,Ethics - Default Program,100,General Fund,4342,PHOTO COPIES,0,,69,50,50
17,Ethics Commission,17LVL5,City Ethics Commission,1799,Ethics - Default Program,100,General Fund,4812,FINES FOR CITY LAW VIOLATIONS,0,,300000,350000,350000
17,Ethics Commission,17LVL5,City Ethics Commission,1799,Ethics - Default Program,100,General Fund,4815,FINES AND PENALTIES-OTHERS,0,,15000,15000,15000
17,Ethics Commission,17LVL5,City Ethics Commission,1799,Ethics - Default Program,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,5000,5000,5000
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,General Fund,5334,COMMUNITY DEV TR RELATED COST,,,,2991107,2991107
21,Community Investment for Families,21LVL5,Community Investment for Families,2101,Community Investment,100,General Fund,5335,COMMUNITY SVCS ADM GR REL COST,,,,869704,869704
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,0,,0
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,General Fund,5334,COMMUNITY DEV TR RELATED COST,0,10556,0,,0
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,General Fund,5346,RELATED COST REIMB FR GRANTS,0,83038,0,,0
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,3695,0,,0
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2202,Adult Workforce Development,100,General Fund,5372,WORKFORCE INNOV OPP ACT (WIOA) REL COST,0,1673591,0,,0
