Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Source Fund Code,Source Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
OTHERSPF,Other Special Purpose Funds,S40,Building and Safety Building Permit Enterprise Fund,0845,Building and Safety Building Permit Enterprise Fund,48R,Building and Safety Building Permit Fund (Sch. 40),48R,Building and Safety Building Permit Fund (Sch. 40),08_530,Systems Development Project Costs,1235115,7561000,7561000,7349000,7349000
OTHERSPF,Other Special Purpose Funds,S40,Building and Safety Building Permit Enterprise Fund,0845,Building and Safety Building Permit Enterprise Fund,48R,Building and Safety Building Permit Fund (Sch. 40),48R,Building and Safety Building Permit Fund (Sch. 40),08_549,Special Services Costs,17006,200000,200000,200000,200000
OTHERSPF,Other Special Purpose Funds,S40,Building and Safety Building Permit Enterprise Fund,0845,Building and Safety Building Permit Enterprise Fund,48R,Building and Safety Building Permit Fund (Sch. 40),48R,Building and Safety Building Permit Fund (Sch. 40),08_601,Building and Safety Expense and Equipment,4124602,4082000,3732000,2127000,2127000
OTHERSPF,Other Special Purpose Funds,S40,Building and Safety Building Permit Enterprise Fund,0845,Building and Safety Building Permit Enterprise Fund,48R,Building and Safety Building Permit Fund (Sch. 40),48R,Building and Safety Building Permit Fund (Sch. 40),08_602,Building and Safety Training,891989,278000,278000,373000,373000
OTHERSPF,Other Special Purpose Funds,S40,Building and Safety Building Permit Enterprise Fund,0845,Building and Safety Building Permit Enterprise Fund,48R,Building and Safety Building Permit Fund (Sch. 40),48R,Building and Safety Building Permit Fund (Sch. 40),08_606,Alterations and Improvements,0,5000000,2500000,2500000,2500000
OTHERSPF,Other Special Purpose Funds,S40,Building and Safety Building Permit Enterprise Fund,0845,Building and Safety Building Permit Enterprise Fund,48R,Building and Safety Building Permit Fund (Sch. 40),48R,Building and Safety Building Permit Fund (Sch. 40),08_607,Bank Fees,0,100000,100000,100000,100000
OTHERSPF,Other Special Purpose Funds,S40,Building and Safety Building Permit Enterprise Fund,0845,Building and Safety Building Permit Enterprise Fund,48R,Building and Safety Building Permit Fund (Sch. 40),48R,Building and Safety Building Permit Fund (Sch. 40),08_641,Building and Safety Lease Costs,474599,534000,534000,550000,550000
OTHERSPF,Other Special Purpose Funds,S40,Building and Safety Building Permit Enterprise Fund,0845,Building and Safety Building Permit Enterprise Fund,48R,Building and Safety Building Permit Fund (Sch. 40),48R,Building and Safety Building Permit Fund (Sch. 40),08_682,Engineering Special Service Fund,129040,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_265,Saving HOPWA Program,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_266,HOPWA Program,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_268,HOPWA Resource Identification,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_299,Reimbursement of General Fund Costs,124869,107800,189000,164875,164875
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_313,HOPWA Rental Assistance,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_326,HOPWA Subsidy Assistance,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_332,Project Sponsor Administration,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_338,Savings - HOPWA Sponsor Adm,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_406,HOPWA Support Services,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_408,HOPWA-STRMU,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_409,HOPWA Permanent Housing Placement,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_440,HOPWA Permanent Supportive Housing Program,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_442,HOPWA Information Services,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_444,HOPWA HMIS Development,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_644,Outside Auditor,88527,90000,90000,90000,90000
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_645,Case Management Tracking System,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S41,Housing Opportunities for Persons with AIDS Fund,4341,Housing Opportunities For Persons With AIDS Fund,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),43_900,Contract Programming - Systems Upgrades,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_228,Rent and Code Outreach Program,741956,742500,892000,742500,742500
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_229,Hearing Officer Contract,183599,245000,379000,245000,245000
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_299,Reimbursement of General Fund Costs,19379304,19814918,2387072,4837119,32437897
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_411,Unallocated,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_412,Service Delivery,31625,37500,57000,37500,37500
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_560,Translation Services,4895,45575,72000,34500,34500
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_620,Code Enforcement Training,9156,30000,71000,30000,30000
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_682,Engineering Special Service Fund,17862,,5000,,0
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_798,Code Enforcement (SCEP) Fee Study,23033,,57000,,0
OTHERSPF,Other Special Purpose Funds,S42,Code Enforcement Trust Fund,4342,Code Enforcement Trust Fund,41M,Systematic Code Enforcement Fee Fund (Sch. 42),41M,Systematic Code Enforcement Fee Fund (Sch. 42),43_900,Contract Programming - Systems Upgrades,378713,1248000,4270000,828000,828000
OTHERSPF,Other Special Purpose Funds,S43,El Pueblo de Los Angeles Historical Monument Revenue Fund,3343,El Pueblo de Los Angeles Historical Monument Revenue Fund,737,El Pueblo de Los Angeles Historical Monument Fund (Sch. 43),737,El Pueblo de Los Angeles Historical Monument Fund (Sch. 43),33299_,Reimbursement of General Fund Costs,555300,1423142,0,,0
OTHERSPF,Other Special Purpose Funds,S43,El Pueblo de Los Angeles Historical Monument Revenue Fund,3343,El Pueblo de Los Angeles Historical Monument Revenue Fund,737,El Pueblo de Los Angeles Historical Monument Fund (Sch. 43),737,El Pueblo de Los Angeles Historical Monument Fund (Sch. 43),33363_,El Pueblo Parking Automation Project,0,50000,0,,0
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),87_154,Capital Improvement Exp Prog,0,,1513000,,0
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),87_300,GLAZA Marketing Refund,1364057,,0,,0
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),87_400,Reserve for Revenue Fluctuations,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),87_682,Engineering Special Service FD,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),878500,Emma H. Malone Trust,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),879110,Zoo Programs and Operations,43714,,116000,,0
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),87_914,Zoo Wastewater Facility,220355,250000,365000,135000,135000
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),879260,Animal Purchases and Sales,9793,,80000,,0
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),879750,Zoo Repairs and Improvement,2850,,70000,,0
OTHERSPF,Other Special Purpose Funds,S44,Zoo Enterprise Trust Fund,8744,Zoo Enterprise Trust Fund,40E,Zoo Enterprise Trust Fund (Sch. 44),40E,Zoo Enterprise Trust Fund (Sch. 44),87_976,Zoo Perimeter Road Repairs,378000,,0,,0
OTHERSPF,Other Special Purpose Funds,S45,Central Recycling Transfer Station Fund,5004,Central Recycling Transfer Station Fund,47R,Central Recycling Transfer Station Fund (Sch. 45),47R,Central Recycling Transfer Station Fund (Sch. 45),50_299,Reimbursement of General Fund Costs,607365,961674,961000,748494,748494
OTHERSPF,Other Special Purpose Funds,S45,Central Recycling Transfer Station Fund,5004,Central Recycling Transfer Station Fund,47R,Central Recycling Transfer Station Fund (Sch. 45),47R,Central Recycling Transfer Station Fund (Sch. 45),50_320,Private Haulers Expense,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S45,Central Recycling Transfer Station Fund,5004,Central Recycling Transfer Station Fund,47R,Central Recycling Transfer Station Fund (Sch. 45),47R,Central Recycling Transfer Station Fund (Sch. 45),50_325,Private Landfill Disposal Fees,2982070,6800000,3500000,3700000,3700000
OTHERSPF,Other Special Purpose Funds,S45,Central Recycling Transfer Station Fund,5004,Central Recycling Transfer Station Fund,47R,Central Recycling Transfer Station Fund (Sch. 45),47R,Central Recycling Transfer Station Fund (Sch. 45),50_47S,CLARTS Community Amenities,300000,300000,300000,200000,200000
OTHERSPF,Other Special Purpose Funds,S45,Central Recycling Transfer Station Fund,5004,Central Recycling Transfer Station Fund,47R,Central Recycling Transfer Station Fund (Sch. 45),47R,Central Recycling Transfer Station Fund (Sch. 45),50_508,Solid Waste Resources Revenue Fund (Schedule 2),275466,372763,373000,239137,239137
OTHERSPF,Other Special Purpose Funds,S45,Central Recycling Transfer Station Fund,5004,Central Recycling Transfer Station Fund,47R,Central Recycling Transfer Station Fund (Sch. 45),47R,Central Recycling Transfer Station Fund (Sch. 45),50_952,Private Haulers Expense,830343,2850000,1800000,1854000,1854000
OTHERSPF,Other Special Purpose Funds,S45,Central Recycling Transfer Station Fund,5004,Central Recycling Transfer Station Fund,47R,Central Recycling Transfer Station Fund (Sch. 45),47R,Central Recycling Transfer Station Fund (Sch. 45),50_X82,PW-Sanitation Expense and Equipment,1226161,3196640,2000000,1084892,1084892
OTHERSPF,Other Special Purpose Funds,S47,Street Damage Restoration Fee Special Fund,5047,Street Damage Restoration Fee Special Fund,41A,Street Damage Restoration Fee Fund (Sch. 47),41A,Street Damage Restoration Fee Fund (Sch. 47),50_299,Reimbursement of General Fund Costs,2924159,5799792,5800000,6462247,6462247
OTHERSPF,Other Special Purpose Funds,S47,Street Damage Restoration Fee Special Fund,5047,Street Damage Restoration Fee Special Fund,41A,Street Damage Restoration Fee Fund (Sch. 47),41A,Street Damage Restoration Fee Fund (Sch. 47),50_980,Cool Slurry,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S47,Street Damage Restoration Fee Special Fund,5047,Street Damage Restoration Fee Special Fund,41A,Street Damage Restoration Fee Fund (Sch. 47),41A,Street Damage Restoration Fee Fund (Sch. 47),50_BWW,Bushnell Way at Wheeling Way Bulkhead,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S47,Street Damage Restoration Fee Special Fund,5047,Street Damage Restoration Fee Special Fund,41A,Street Damage Restoration Fee Fund (Sch. 47),41A,Street Damage Restoration Fee Fund (Sch. 47),50_C90,Complete Streets,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S47,Street Damage Restoration Fee Special Fund,5047,Street Damage Restoration Fee Special Fund,41A,Street Damage Restoration Fee Fund (Sch. 47),41A,Street Damage Restoration Fee Fund (Sch. 47),50_C91,Failed Street Reconstruction,0,1584304,1500000,,0
OTHERSPF,Other Special Purpose Funds,S47,Street Damage Restoration Fee Special Fund,5047,Street Damage Restoration Fee Special Fund,41A,Street Damage Restoration Fee Fund (Sch. 47),41A,Street Damage Restoration Fee Fund (Sch. 47),50_MPP,Pavement Preservation Program,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_243,Occupancy Monitoring,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_245,Professional Services Contract,2979,,0,,0
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_299,Reimbursement of General Fund Costs,2159358,2375826,2376000,2431758,2431758
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_411,Unallocated,0,6632706,0,13480437,13480437
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_416,Other,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_560,Translation Services,0,825,1000,1500,1500
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_628,Technical RFP Year 1,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_629,NGF Technical RFP,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_682,Engineering Special Service Fund,1624,,0,,0
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_701,Housing Listing Service,500,,0,,0
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_722,Technical Contracts,264295,274500,275000,224500,224500
OTHERSPF,Other Special Purpose Funds,S48,Municipal Housing Finance Fund,4348,Municipal Housing Finance Fund,815,Municipal Housing Finance Fund (Sch. 48),815,Municipal Housing Finance Fund (Sch. 48),43_900,Contract Programming - Systems Upgrades,48122,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_222,Bridge Program,551849,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94222_,Bridge Program,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_299,Reimbursement of General Fund Costs,12060587,12751137,14951000,18468024,18492891
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94301_,Safe Routes to School Study,40404,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_309,Traffic Asset Management System,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94311_,Downtown LA Street Car Project,118812,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_466,Active Transportation Program,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_478,Paint and Sign Maintenance,2896205,1800000,1800000,1800000,1800000
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_479,Signal Improvement Construction,400268,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_482,Bicycle Plan/Program - Other,5267009,1300000,0,2000000,2000000
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_487,Pedestrian Plan/Program,901614,1300000,0,2000000,2000000
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_491,Quality Assurance Program,873724,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_634,ATSAC Systems Maintenance,2176582,3000000,500000,3000000,3000000
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_655,Transportation Grant Matching Funds,631416,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_676,Median Island Maintenance,0,1000000,500000,1000000,1000000
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_682,Engineering Special Services,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_689,Broadway Streetscape Project,191845,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_C01,Pavement Preservation Overtime,0,700000,700000,700000,700000
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_C03,Traffic Signal Supplies,5239,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_M05,Bikeshare Operations and Maintenance,4169,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_M06,Great Streets,232359,500000,0,500000,500000
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_M07,"VZ Contracts, Speed Surveys, Outreach",0,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_M10,Los Angeles Neighborhood Initiative,0,,0,,0
OTHERSPF,Other Special Purpose Funds,S49,Measure R Traffic Relief and Rail Expansion Fund,9460,Measure R Traffic Relief and Rail Expansion Fund,51Q,Measure R Local Return Fund (Sch. 49),51Q,Measure R Local Return Fund (Sch. 49),94_M11,"Vision Zero Contracts, Speed Surveys, Outreach Campaign",180802,200000,200000,200000,200000
